run_id,project,config,workflow,stage,energy_joules,duration_seconds,timestamp,python_version
32649541767,httpie,C4,P01 HTTPie C4 Combined,test-execution,301.016,82.38,,3.11
32649541767,httpie,C4,P01 HTTPie C4 Combined,checkout,6.32583,1.42,,3.10
32649541767,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,64.9149,15.51,,3.10
32649541767,httpie,C4,P01 HTTPie C4 Combined,test-execution,314.991,84.66,,3.10
32649541767,httpie,C4,P01 HTTPie C4 Combined,checkout,4.53376,1.24,,
32649541767,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,56.6244,14.1,,
32649541767,httpie,C4,P01 HTTPie C4 Combined,lint,69.8722,17.11,,
32649534453,httpie,C2,P01 HTTPie C2 Tests,checkout,8.88876,1.98,,3.10
32649534453,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,99.6648,24.5,,3.10
32649534453,httpie,C2,P01 HTTPie C2 Tests,test-execution,370.916,103.69,,3.10
32649534453,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,89.3972,21.62,,3.12
32649534453,httpie,C2,P01 HTTPie C2 Tests,test-execution,349.527,97.73,,3.12
32649534453,httpie,C2,P01 HTTPie C2 Tests,checkout,7.02153,1.58,,3.11
32649534453,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,92.9049,22.27,,3.11
32649534453,httpie,C2,P01 HTTPie C2 Tests,test-execution,290.284,80.4,,3.11
32649533947,httpie,C1,P01 HTTPie C1 Coverage,checkout,8.81368,1.95,,
32649533947,httpie,C1,P01 HTTPie C1 Coverage,dependency-installation,110.701,27.21,,
32649533947,httpie,C1,P01 HTTPie C1 Coverage,coverage,368.534,102.92,,
32649533947,httpie,C1,P01 HTTPie C1 Coverage,dist-test,81.2885,19.96,,
32649531331,httpie,C1,P01 HTTPie C1 Tests,checkout,5.31444,1.23,,3.10
32649531331,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,102.142,24.46,,3.10
32649531331,httpie,C1,P01 HTTPie C1 Tests,test-execution,347.173,97.49,,3.10
32649531331,httpie,C1,P01 HTTPie C1 Tests,checkout,11.9645,2.43,,3.11
32649531331,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,96.9389,24.21,,3.11
32649531331,httpie,C1,P01 HTTPie C1 Tests,test-execution,316.032,90.01,,3.11
32649531331,httpie,C1,P01 HTTPie C1 Tests,checkout,4.5735,1.22,,3.12
32649531331,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,88.4671,21.9,,3.12
32649531331,httpie,C1,P01 HTTPie C1 Tests,test-execution,295.585,83.76,,3.12
32649529212,httpie,C1,P01 HTTPie C1 Code Style,dependency-installation,53.1172,12.72,,
32649529212,httpie,C1,P01 HTTPie C1 Code Style,lint,72.2465,17.99,,
32649453945,httpie,C2,P01 HTTPie C2 Code Style,dependency-installation,54.7178,13.17,,
32649453945,httpie,C2,P01 HTTPie C2 Code Style,lint,68.0626,16.79,,
32649453561,httpie,C2,P01 HTTPie C2 Coverage,dependency-installation,104.181,25.19,,
32649453561,httpie,C2,P01 HTTPie C2 Coverage,coverage,401.054,110.24,,
32649453561,httpie,C2,P01 HTTPie C2 Coverage,dist-test,82.9538,20.36,,
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,102.592,25.61,,
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,coverage,362.348,101.13,,
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,dist-test,78.5601,19.39,,
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,checkout,6.75276,1.54,,3.11
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,111.267,26.83,,3.11
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,347.791,97.57,,3.11
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,checkout,11.0177,2.32,,3.12
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,108.662,27.09,,3.12
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,343.197,96.05,,3.12
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,checkout,6.91875,1.57,,3.10
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,117.936,27.87,,3.10
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,327.444,85.44,,3.10
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,checkout,3.81146,1.07,,
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,44.0623,10.63,,
32649454080,httpie,C3,P01 HTTPie C3 Consolidated,lint,59.9852,14.81,,
32649311771,gson,C4,P05 Gson C4 Combined,checkout,5.7783,1.64,,
32649311771,gson,C4,P05 Gson C4 Combined,test-execution,182.754,30.71,,
32649309491,gson,C3,P05 Gson C3 Consolidated,checkout,5.29158,1.44,,
32649309491,gson,C3,P05 Gson C3 Consolidated,test-execution,267.886,47.16,,
32649306716,gson,C2,P05 Gson C2 Tests,checkout,4.23406,1.17,,
32649306716,gson,C2,P05 Gson C2 Tests,test-execution,231.906,37.19,,
32649306427,gson,C1,P05 Gson C1 Tests,checkout,3.73023,1.38,,
32649306427,gson,C1,P05 Gson C1 Tests,test-execution,277.078,51.19,,
32649303652,resty,C2,P04 resty C2 Tests,checkout,15.1638,3.69,,
32649303652,resty,C2,P04 resty C2 Tests,dependency-installation,48.6778,11.77,,
32649303652,resty,C2,P04 resty C2 Tests,test-execution,230.727,80.03,,
32649303685,resty,C4,P04 resty C4 Combined,checkout,6.2577,1.85,,
32649303685,resty,C4,P04 resty C4 Combined,dependency-installation,42.3303,10.69,,
32649303685,resty,C4,P04 resty C4 Combined,test-execution,189.038,81.05,,
32649302948,resty,C3,P04 resty C3 Consolidated,dependency-installation,42.4339,10.05,,
32649302948,resty,C3,P04 resty C3 Consolidated,test-execution,180.64,80.06,,
32649299683,resty,C1,P04 resty C1 Tests,checkout,6.32433,1.83,,
32649299683,resty,C1,P04 resty C1 Tests,dependency-installation,39.875,9.67,,
32649299683,resty,C1,P04 resty C1 Tests,test-execution,184.099,81.22,,
32649298960,retrofit,C4,P03 Retrofit C4 Combined,test-execution,335.997,65.55,,
32649297280,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,367.649,72.15,,
32649297388,retrofit,C2,P03 Retrofit C2 Tests,test-execution,342.26,65.49,,
32649292085,retrofit,C1,P03 Retrofit C1 Tests,checkout,6.11377,1.36,,
32649292085,retrofit,C1,P03 Retrofit C1 Tests,test-execution,454.555,79.74,,
32649290599,got,C3,P02 got C3 Consolidated,checkout,6.35145,1.43,,
32649290599,got,C3,P02 got C3 Consolidated,dependency-installation,200.81,44.7,,
32649290599,got,C3,P02 got C3 Consolidated,test-execution,326.472,66.78,,
32649290599,got,C3,P02 got C3 Consolidated,checkout,3.21167,1.13,,
32649290599,got,C3,P02 got C3 Consolidated,dependency-installation,184.356,39.09,,
32649290599,got,C3,P02 got C3 Consolidated,test-execution,388.879,74.76,,
32649290110,got,C4,P02 got C4 Combined,checkout,3.56243,1.15,,
32649290110,got,C4,P02 got C4 Combined,dependency-installation,145.373,31.54,,
32649290110,got,C4,P02 got C4 Combined,test-execution,389.356,74.62,,
32649290110,got,C4,P02 got C4 Combined,dependency-installation,111.15,23.73,,
32649290110,got,C4,P02 got C4 Combined,test-execution,270.551,57.01,,
32649285773,got,C2,P02 got C2 Tests,checkout,5.31182,1.2,,
32649285773,got,C2,P02 got C2 Tests,dependency-installation,166.253,39.35,,
32649285773,got,C2,P02 got C2 Tests,test-execution,320.776,66.33,,
32649285773,got,C2,P02 got C2 Tests,dependency-installation,141.051,28.57,,
32649285773,got,C2,P02 got C2 Tests,test-execution,390.303,74.66,,
32649285015,got,C1,P02 got C1 Tests,dependency-installation,163.667,34.8,,
32649285015,got,C1,P02 got C1 Tests,test-execution,374.521,72.88,,
32649285015,got,C1,P02 got C1 Tests,dependency-installation,173.336,36.44,,
32649285015,got,C1,P02 got C1 Tests,test-execution,318.241,65.06,,
32649283522,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,94.7197,22.34,,
32649283522,httpie,C4,P01 HTTPie C4 Combined,coverage,366.574,101.59,,
32649283522,httpie,C4,P01 HTTPie C4 Combined,dist-test,78.8575,19.3,,
32649283522,httpie,C4,P01 HTTPie C4 Combined,checkout,5.29338,1.19,,3.10
32649283522,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,102.027,24.85,,3.10
32649283522,httpie,C4,P01 HTTPie C4 Combined,test-execution,361.67,100.99,,3.10
32649283522,httpie,C4,P01 HTTPie C4 Combined,checkout,7.25582,1.76,,3.12
32649283522,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,86.8505,20.23,,3.12
32649283522,httpie,C4,P01 HTTPie C4 Combined,test-execution,346.427,90.54,,3.12
32649283522,httpie,C4,P01 HTTPie C4 Combined,checkout,5.1642,1.5,,3.11
32649283522,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,63.2734,15.86,,3.11
32649283522,httpie,C4,P01 HTTPie C4 Combined,test-execution,293.684,85.64,,3.11
32649283522,httpie,C4,P01 HTTPie C4 Combined,checkout,7.4998,1.72,,
32649283522,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,59.7578,13.43,,
32649283522,httpie,C4,P01 HTTPie C4 Combined,lint,63.9826,14.8,,
32649276829,httpie,C2,P01 HTTPie C2 Tests,checkout,6.19777,1.42,,3.12
32649276829,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,69.1527,17.11,,3.12
32649276829,httpie,C2,P01 HTTPie C2 Tests,test-execution,327.279,92.47,,3.12
32649276829,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,71.2551,17.19,,3.11
32649276829,httpie,C2,P01 HTTPie C2 Tests,test-execution,312.714,89.06,,3.11
32649276829,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,79.8241,19.66,,3.10
32649276829,httpie,C2,P01 HTTPie C2 Tests,test-execution,283.996,82.61,,3.10
32649276818,httpie,C1,P01 HTTPie C1 Coverage,dependency-installation,101.469,24.98,,
32649276818,httpie,C1,P01 HTTPie C1 Coverage,coverage,372.266,103.12,,
32649276818,httpie,C1,P01 HTTPie C1 Coverage,dist-test,79.2633,19.51,,
32649273718,httpie,C1,P01 HTTPie C1 Tests,checkout,6.50096,1.45,,3.12
32649273718,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,110.968,27.04,,3.12
32649273718,httpie,C1,P01 HTTPie C1 Tests,test-execution,337.497,95.15,,3.12
32649273718,httpie,C1,P01 HTTPie C1 Tests,checkout,4.97141,1.18,,3.10
32649273718,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,99.2919,24.02,,3.10
32649273718,httpie,C1,P01 HTTPie C1 Tests,test-execution,342.04,96.97,,3.10
32649273718,httpie,C1,P01 HTTPie C1 Tests,checkout,3.93657,1.67,,3.11
32649273718,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,90.8684,22.88,,3.11
32649273718,httpie,C1,P01 HTTPie C1 Tests,test-execution,323.354,92.63,,3.11
32649272643,httpie,C1,P01 HTTPie C1 Code Style,checkout,6.26521,1.45,,
32649272643,httpie,C1,P01 HTTPie C1 Code Style,dependency-installation,45.4357,10.39,,
32649272643,httpie,C1,P01 HTTPie C1 Code Style,lint,84.1108,19.54,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,checkout,5.42185,1.46,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,82.6824,20.45,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,coverage,314.148,88.79,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,dist-test,61.4587,15.13,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,checkout,3.43035,1.2,,3.11
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,98.0804,24.17,,3.11
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,335.726,95.14,,3.11
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,104.91,25.76,,3.10
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,344.307,96.56,,3.10
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,checkout,4.12695,1.16,,3.12
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,95.6836,23.59,,3.12
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,322.617,89.38,,3.12
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,checkout,6.41073,1.59,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,69.6562,14.64,,
32649194752,httpie,C3,P01 HTTPie C3 Consolidated,lint,75.7554,18.28,,
32649194740,httpie,C2,P01 HTTPie C2 Code Style,dependency-installation,52.8568,12.7,,
32649194740,httpie,C2,P01 HTTPie C2 Code Style,lint,59.8412,14.37,,
32649194100,httpie,C2,P01 HTTPie C2 Coverage,checkout,4.43256,1.22,,
32649194100,httpie,C2,P01 HTTPie C2 Coverage,dependency-installation,81.7176,20.12,,
32649194100,httpie,C2,P01 HTTPie C2 Coverage,coverage,382.692,105.6,,
32649194100,httpie,C2,P01 HTTPie C2 Coverage,dist-test,78.8172,19.32,,
32649049904,gson,C4,P05 Gson C4 Combined,checkout,2.67126,1.07,,
32649049904,gson,C4,P05 Gson C4 Combined,test-execution,213.555,33.91,,
32649047955,gson,C3,P05 Gson C3 Consolidated,checkout,4.94261,1.09,,
32649047955,gson,C3,P05 Gson C3 Consolidated,test-execution,267.994,46.45,,
32649045676,gson,C2,P05 Gson C2 Tests,checkout,5.98455,1.48,,
32649045676,gson,C2,P05 Gson C2 Tests,test-execution,183.589,29.42,,
32649044867,gson,C1,P05 Gson C1 Tests,checkout,3.15461,1.36,,
32649044867,gson,C1,P05 Gson C1 Tests,test-execution,253.968,44.46,,
32649043539,resty,C2,P04 resty C2 Tests,checkout,4.45435,1.34,,
32649043539,resty,C2,P04 resty C2 Tests,dependency-installation,35.0476,8.73,,
32649043539,resty,C2,P04 resty C2 Tests,test-execution,185.127,80.28,,
32649043532,resty,C4,P04 resty C4 Combined,checkout,5.68207,1.94,,
32649043532,resty,C4,P04 resty C4 Combined,dependency-installation,35.4426,9.17,,
32649043532,resty,C4,P04 resty C4 Combined,test-execution,176.027,78.38,,
32649042694,resty,C3,P04 resty C3 Consolidated,checkout,3.27424,1.73,,
32649042694,resty,C3,P04 resty C3 Consolidated,dependency-installation,47.436,11.85,,
32649042694,resty,C3,P04 resty C3 Consolidated,test-execution,181.523,81.58,,
32649039365,resty,C1,P04 resty C1 Tests,checkout,11.8535,2.39,,
32649039365,resty,C1,P04 resty C1 Tests,dependency-installation,38.9015,9.22,,
32649039365,resty,C1,P04 resty C1 Tests,test-execution,182.271,79.96,,
32649038926,retrofit,C4,P03 Retrofit C4 Combined,checkout,3.99164,1.27,,
32649038926,retrofit,C4,P03 Retrofit C4 Combined,test-execution,310.405,59.41,,
32649037505,retrofit,C2,P03 Retrofit C2 Tests,checkout,3.01607,1.18,,
32649037505,retrofit,C2,P03 Retrofit C2 Tests,test-execution,333.309,64.96,,
32649037714,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,508.404,92.48,,
32649033953,retrofit,C1,P03 Retrofit C1 Tests,checkout,3.97705,1.16,,
32649033953,retrofit,C1,P03 Retrofit C1 Tests,test-execution,525.309,94.38,,
32649032648,got,C3,P02 got C3 Consolidated,checkout,5.99931,1.36,,
32649032648,got,C3,P02 got C3 Consolidated,dependency-installation,129.593,25.92,,
32649032648,got,C3,P02 got C3 Consolidated,test-execution,319.639,61.53,,
32649032648,got,C3,P02 got C3 Consolidated,dependency-installation,161.279,33.92,,
32649032648,got,C3,P02 got C3 Consolidated,test-execution,334.597,68.05,,
32649031907,got,C4,P02 got C4 Combined,checkout,4.79633,1.1,,
32649031907,got,C4,P02 got C4 Combined,dependency-installation,179.843,38.02,,
32649031907,got,C4,P02 got C4 Combined,test-execution,382.152,72.9,,
32649031907,got,C4,P02 got C4 Combined,checkout,4.40727,1.12,,
32649031907,got,C4,P02 got C4 Combined,dependency-installation,130.047,27.14,,
32649031907,got,C4,P02 got C4 Combined,test-execution,314.679,64.94,,
32649028217,got,C2,P02 got C2 Tests,checkout,5.11062,1.17,,
32649028217,got,C2,P02 got C2 Tests,dependency-installation,156.15,35.03,,
32649028217,got,C2,P02 got C2 Tests,test-execution,336.917,68.65,,
32649028217,got,C2,P02 got C2 Tests,checkout,5.93903,1.45,,
32649028217,got,C2,P02 got C2 Tests,dependency-installation,152.952,33.6,,
32649028217,got,C2,P02 got C2 Tests,test-execution,318.518,61.97,,
32649027205,got,C1,P02 got C1 Tests,checkout,3.67948,1.05,,
32649027205,got,C1,P02 got C1 Tests,dependency-installation,163.654,35.8,,
32649027205,got,C1,P02 got C1 Tests,test-execution,372.052,71.93,,
32649027205,got,C1,P02 got C1 Tests,checkout,6.4487,1.38,,
32649027205,got,C1,P02 got C1 Tests,dependency-installation,143.689,30.86,,
32649027205,got,C1,P02 got C1 Tests,test-execution,322.112,65.66,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,checkout,5.56516,1.4,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,93.302,23.18,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,coverage,380.868,105.39,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,dist-test,82.3056,20.39,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,87.6374,21.19,,3.12
32649025275,httpie,C4,P01 HTTPie C4 Combined,test-execution,346.654,97.03,,3.12
32649025275,httpie,C4,P01 HTTPie C4 Combined,checkout,7.36506,1.68,,3.11
32649025275,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,85.122,20.61,,3.11
32649025275,httpie,C4,P01 HTTPie C4 Combined,test-execution,337.934,96.17,,3.11
32649025275,httpie,C4,P01 HTTPie C4 Combined,checkout,8.70144,1.96,,3.10
32649025275,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,107.124,24.23,,3.10
32649025275,httpie,C4,P01 HTTPie C4 Combined,test-execution,347.105,91.69,,3.10
32649025275,httpie,C4,P01 HTTPie C4 Combined,checkout,3.08333,1.17,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,56.2448,14.07,,
32649025275,httpie,C4,P01 HTTPie C4 Combined,lint,70.9682,17.65,,
32649017246,httpie,C2,P01 HTTPie C2 Tests,checkout,5.03568,1.54,,3.10
32649017246,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,126.389,30.37,,3.10
32649017246,httpie,C2,P01 HTTPie C2 Tests,test-execution,381.28,106.18,,3.10
32649017246,httpie,C2,P01 HTTPie C2 Tests,checkout,9.24873,2.06,,3.12
32649017246,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,82.5496,20.41,,3.12
32649017246,httpie,C2,P01 HTTPie C2 Tests,test-execution,357.706,100.08,,3.12
32649017246,httpie,C2,P01 HTTPie C2 Tests,checkout,3.23591,1.08,,3.11
32649017246,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,63.8837,16.0,,3.11
32649017246,httpie,C2,P01 HTTPie C2 Tests,test-execution,309.687,87.69,,3.11
32649017079,httpie,C1,P01 HTTPie C1 Coverage,dependency-installation,97.8305,23.86,,
32649017079,httpie,C1,P01 HTTPie C1 Coverage,coverage,366.756,101.6,,
32649017079,httpie,C1,P01 HTTPie C1 Coverage,dist-test,76.915,18.89,,
32649013725,httpie,C1,P01 HTTPie C1 Tests,checkout,8.16554,1.82,,3.11
32649013725,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,120.653,30.04,,3.11
32649013725,httpie,C1,P01 HTTPie C1 Tests,test-execution,337.579,95.4,,3.11
32649013725,httpie,C1,P01 HTTPie C1 Tests,checkout,5.772,1.57,,3.12
32649013725,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,96.0161,23.93,,3.12
32649013725,httpie,C1,P01 HTTPie C1 Tests,test-execution,341.385,97.06,,3.12
32649013725,httpie,C1,P01 HTTPie C1 Tests,checkout,4.18947,1.13,,3.10
32649013725,httpie,C1,P01 HTTPie C1 Tests,dependency-installation,90.6738,22.12,,3.10
32649013725,httpie,C1,P01 HTTPie C1 Tests,test-execution,337.888,95.15,,3.10
32649012361,httpie,C1,P01 HTTPie C1 Code Style,checkout,4.45656,1.48,,
32649012361,httpie,C1,P01 HTTPie C1 Code Style,dependency-installation,50.0385,12.45,,
32649012361,httpie,C1,P01 HTTPie C1 Code Style,lint,85.9298,21.44,,
32648934112,httpie,C2,P01 HTTPie C2 Coverage,checkout,6.6364,1.84,,
32648934112,httpie,C2,P01 HTTPie C2 Coverage,dependency-installation,104.222,25.8,,
32648934112,httpie,C2,P01 HTTPie C2 Coverage,coverage,403.466,111.44,,
32648934112,httpie,C2,P01 HTTPie C2 Coverage,dist-test,86.767,21.12,,
32648933998,httpie,C2,P01 HTTPie C2 Code Style,checkout,6.52151,1.51,,
32648933998,httpie,C2,P01 HTTPie C2 Code Style,dependency-installation,60.7615,13.21,,
32648933998,httpie,C2,P01 HTTPie C2 Code Style,lint,72.7306,16.46,,
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,114.487,27.48,,
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,coverage,397.816,108.79,,
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,dist-test,85.63,20.97,,
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,checkout,5.19259,1.48,,3.11
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,100.753,25.61,,3.11
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,333.669,94.69,,3.11
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,checkout,3.05433,1.23,,3.12
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,88.2408,21.91,,3.12
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,346.32,97.78,,3.12
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,checkout,5.28258,1.43,,3.10
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,75.1547,18.2,,3.10
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,test-execution,300.673,85.52,,3.10
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,checkout,6.34704,1.51,,
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,dependency-installation,59.4837,14.25,,
32648933902,httpie,C3,P01 HTTPie C3 Consolidated,lint,76.9285,18.98,,
32648790711,gson,C4,P05 Gson C4 Combined,checkout,4.25681,1.15,,
32648790711,gson,C4,P05 Gson C4 Combined,test-execution,214.645,33.72,,
32648787955,gson,C3,P05 Gson C3 Consolidated,test-execution,257.667,44.17,,
32648785697,gson,C2,P05 Gson C2 Tests,checkout,4.12405,1.17,,
32648785697,gson,C2,P05 Gson C2 Tests,test-execution,236.282,37.46,,
32648784255,gson,C1,P05 Gson C1 Tests,checkout,5.2212,1.39,,
32648784255,gson,C1,P05 Gson C1 Tests,test-execution,258.693,47.1,,
32648781366,resty,C2,P04 resty C2 Tests,checkout,7.30645,1.69,,
32648781366,resty,C2,P04 resty C2 Tests,dependency-installation,45.4241,11.86,,
32648781366,resty,C2,P04 resty C2 Tests,test-execution,186.493,80.18,,
32648781388,resty,C4,P04 resty C4 Combined,checkout,8.77295,1.98,,
32648781388,resty,C4,P04 resty C4 Combined,dependency-installation,43.6856,11.41,,
32648781388,resty,C4,P04 resty C4 Combined,test-execution,180.788,80.39,,
32648780573,resty,C3,P04 resty C3 Consolidated,checkout,6.7332,1.81,,
32648780573,resty,C3,P04 resty C3 Consolidated,dependency-installation,34.5145,8.54,,
32648780573,resty,C3,P04 resty C3 Consolidated,test-execution,226.092,80.87,,
32648776746,resty,C1,P04 resty C1 Tests,checkout,9.07102,2.03,,
32648776746,resty,C1,P04 resty C1 Tests,dependency-installation,36.4838,8.64,,
32648776746,resty,C1,P04 resty C1 Tests,test-execution,183.56,79.18,,
32648775554,retrofit,C4,P03 Retrofit C4 Combined,checkout,6.20072,1.39,,
32648775554,retrofit,C4,P03 Retrofit C4 Combined,test-execution,341.79,65.98,,
32648772739,retrofit,C3,P03 Retrofit C3 Consolidated,test-execution,534.762,94.81,,
32648772051,retrofit,C2,P03 Retrofit C2 Tests,checkout,3.11056,1.32,,
32648772051,retrofit,C2,P03 Retrofit C2 Tests,test-execution,342.667,67.06,,
32648767273,retrofit,C1,P03 Retrofit C1 Tests,checkout,4.85462,1.31,,
32648767273,retrofit,C1,P03 Retrofit C1 Tests,test-execution,517.547,96.54,,
32648764238,got,C3,P02 got C3 Consolidated,checkout,4.63845,1.08,,
32648764238,got,C3,P02 got C3 Consolidated,dependency-installation,159.109,34.21,,
32648764238,got,C3,P02 got C3 Consolidated,test-execution,392.353,75.08,,
32648764238,got,C3,P02 got C3 Consolidated,checkout,3.17574,1.38,,
32648764238,got,C3,P02 got C3 Consolidated,dependency-installation,156.584,36.15,,
32648764238,got,C3,P02 got C3 Consolidated,test-execution,325.103,66.68,,
32648763789,got,C4,P02 got C4 Combined,checkout,4.99298,1.43,,
32648763789,got,C4,P02 got C4 Combined,dependency-installation,183.762,40.39,,
32648763789,got,C4,P02 got C4 Combined,test-execution,373.326,71.82,,
32648763789,got,C4,P02 got C4 Combined,checkout,5.72972,1.31,,
32648763789,got,C4,P02 got C4 Combined,dependency-installation,142.62,31.41,,
32648763789,got,C4,P02 got C4 Combined,test-execution,315.104,64.44,,
32648759079,got,C2,P02 got C2 Tests,dependency-installation,144.795,30.35,,
32648759079,got,C2,P02 got C2 Tests,test-execution,381.52,73.58,,
32648759079,got,C2,P02 got C2 Tests,dependency-installation,144.014,31.24,,
32648759079,got,C2,P02 got C2 Tests,test-execution,349.29,69.83,,
32648757707,got,C1,P02 got C1 Tests,checkout,4.83019,1.36,,
32648757707,got,C1,P02 got C1 Tests,dependency-installation,185.755,39.87,,
32648757707,got,C1,P02 got C1 Tests,test-execution,335.788,66.58,,
32648757707,got,C1,P02 got C1 Tests,checkout,5.12309,1.18,,
32648757707,got,C1,P02 got C1 Tests,dependency-installation,165.436,35.64,,
32648757707,got,C1,P02 got C1 Tests,test-execution,331.848,67.18,,
32648755606,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,76.7085,18.78,,
32648755606,httpie,C4,P01 HTTPie C4 Combined,coverage,367.029,102.16,,
32648755606,httpie,C4,P01 HTTPie C4 Combined,dist-test,78.2519,19.25,,
32648755606,httpie,C4,P01 HTTPie C4 Combined,checkout,4.45073,1.14,,3.10
32648755606,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,89.4902,22.15,,3.10
32648755606,httpie,C4,P01 HTTPie C4 Combined,test-execution,354.54,100.01,,3.10
32648755606,httpie,C4,P01 HTTPie C4 Combined,checkout,5.21186,1.19,,3.11
32648755606,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,79.5727,19.22,,3.11
32648755606,httpie,C4,P01 HTTPie C4 Combined,test-execution,325.556,92.46,,3.11
32648755606,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,72.8156,17.98,,3.12
32648755606,httpie,C4,P01 HTTPie C4 Combined,test-execution,285.004,82.97,,3.12
32648755606,httpie,C4,P01 HTTPie C4 Combined,checkout,5.43548,1.23,,
32648755606,httpie,C4,P01 HTTPie C4 Combined,dependency-installation,68.6814,16.44,,
32648755606,httpie,C4,P01 HTTPie C4 Combined,lint,74.5048,18.05,,
32648746289,httpie,C2,P01 HTTPie C2 Tests,checkout,4.34752,1.25,,3.12
32648746289,httpie,C2,P01 HTTPie C2 Tests,dependency-installation,84.2907,20.57,,3.12
32648746289,httpie,C2,P01 HTTPie C2 Tests,test-execution,344.02,96.43,,3.12
